condition,level,seed,window_idx,samples,entropy,unique_ratio,block_combined,block_volume,block_entropy,block_unique
attack_bursty,24,22700919,132,40,5.3219,1.0000,1,1,1,1
attack_bursty,24,22700919,133,39,5.2854,1.0000,1,1,1,1
attack_bursty,24,22700919,134,39,5.2854,1.0000,1,1,1,1
attack_bursty,24,22700919,135,39,5.2854,1.0000,1,1,1,1
attack_bursty,24,22700919,136,38,5.2479,1.0000,1,1,1,1
attack_bursty,24,22700919,137,38,5.2479,1.0000,1,1,1,1
attack_bursty,24,22700919,138,38,5.2479,1.0000,1,1,1,1
attack_bursty,24,22700919,139,38,5.2479,1.0000,1,1,1,1
attack_bursty,24,22700919,140,39,5.2854,1.0000,1,1,1,1
attack_bursty,24,22700919,141,39,5.2854,1.0000,1,1,1,1
attack_bursty,24,22700919,142,39,5.2854,1.0000,1,1,1,1
attack_bursty,24,22700919,143,39,5.2854,1.0000,1,1,1,1
attack_bursty,24,22700919,144,40,5.3219,1.0000,1,1,1,1
attack_bursty,24,22700919,145,33,5.0444,1.0000,1,1,1,1
attack_bursty,24,22700919,146,34,5.0875,1.0000,1,1,1,1
attack_bursty,24,22700919,147,35,5.1293,1.0000,1,1,1,1
attack_bursty,24,22700919,148,34,5.0875,1.0000,1,1,1,1
attack_bursty,24,22700919,149,35,5.1293,1.0000,1,1,1,1
attack_bursty,120,32301203,0,148,7.2095,1.0000,1,1,1,1
attack_bursty,120,32301203,1,149,7.2192,1.0000,1,1,1,1
attack_bursty,120,32301203,2,149,7.2192,1.0000,1,1,1,1
attack_bursty,120,32301203,3,150,7.2288,1.0000,1,1,1,1
attack_bursty,120,32301203,4,151,7.2384,1.0000,1,1,1,1
attack_bursty,120,32301203,5,151,7.2384,1.0000,1,1,1,1
attack_bursty,120,32301203,6,150,7.2288,1.0000,1,1,1,1
attack_bursty,120,32301203,7,150,7.2288,1.0000,1,1,1,1
attack_bursty,120,32301203,8,151,7.2384,1.0000,1,1,1,1
attack_bursty,120,32301203,9,152,7.2479,1.0000,1,1,1,1
attack_bursty,120,32301203,10,153,7.2574,1.0000,1,1,1,1
attack_bursty,120,32301203,11,153,7.2574,1.0000,1,1,1,1
attack_bursty,120,32301203,12,154,7.2668,1.0000,1,1,1,1
attack_bursty,120,32301203,13,155,7.2632,0.9935,1,1,1,1
attack_bursty,120,32301203,14,155,7.2632,0.9935,1,1,1,1
attack_bursty,120,32301203,15,155,7.2632,0.9935,1,1,1,1
attack_bursty,120,32301203,16,156,7.2726,0.9936,1,1,1,1
attack_bursty,120,32301203,17,157,7.2819,0.9936,1,1,1,1
attack_bursty,120,32301203,18,156,7.2726,0.9936,1,1,1,1
attack_bursty,120,32301203,19,157,7.2819,0.9936,1,1,1,1
attack_bursty,120,32301203,20,157,7.2819,0.9936,1,1,1,1
attack_bursty,120,32301203,21,157,7.2819,0.9936,1,1,1,1
attack_bursty,120,32301203,22,157,7.2819,0.9936,1,1,1,1
attack_bursty,120,32301203,23,157,7.2819,0.9936,1,1,1,1
attack_bursty,120,32301203,24,158,7.2911,0.9937,1,1,1,1
attack_bursty,120,32301203,25,159,7.3003,0.9937,1,1,1,1
attack_bursty,120,32301203,26,159,7.3003,0.9937,1,1,1,1
attack_bursty,120,32301203,27,158,7.2911,0.9937,1,1,1,1
attack_bursty,120,32301203,28,159,7.3003,0.9937,1,1,1,1
attack_bursty,120,32301203,29,160,7.3094,0.9938,1,1,1,1
attack_bursty,120,32301203,30,159,7.3003,0.9937,1,1,1,1
attack_bursty,120,32301203,31,159,7.3003,0.9937,1,1,1,1
attack_bursty,120,32301203,32,160,7.3094,0.9938,1,1,1,1
attack_bursty,120,32301203,33,161,7.3185,0.9938,1,1,1,1
attack_bursty,120,32301203,34,161,7.3185,0.9938,1,1,1,1
attack_bursty,120,32301203,35,160,7.3094,0.9938,1,1,1,1
attack_bursty,120,32301203,36,155,7.2632,0.9935,1,1,1,1
attack_bursty,120,32301203,37,153,7.2443,0.9935,1,1,1,1
attack_bursty,120,32301203,38,153,7.2443,0.9935,1,1,1,1
attack_bursty,120,32301203,39,154,7.2538,0.9935,1,1,1,1
attack_bursty,120,32301203,40,155,7.2632,0.9935,1,1,1,1
attack_bursty,120,32301203,41,152,7.2348,0.9934,1,1,1,1
attack_bursty,120,32301203,42,149,7.2057,0.9933,1,1,1,1
attack_bursty,120,32301203,43,149,7.2057,0.9933,1,1,1,1
attack_bursty,120,32301203,44,149,7.2057,0.9933,1,1,1,1
attack_bursty,120,32301203,45,149,7.2057,0.9933,1,1,1,1
attack_bursty,120,32301203,46,150,7.2155,0.9933,1,1,1,1
attack_bursty,120,32301203,47,151,7.2252,0.9934,1,1,1,1
attack_bursty,120,32301203,48,150,7.2155,0.9933,1,1,1,1
attack_bursty,120,32301203,49,151,7.2252,0.9934,1,1,1,1
attack_bursty,120,32301203,50,151,7.2252,0.9934,1,1,1,1
attack_bursty,120,32301203,51,151,7.2252,0.9934,1,1,1,1
attack_bursty,120,32301203,52,152,7.2348,0.9934,1,1,1,1
attack_bursty,120,32301203,53,153,7.2443,0.9935,1,1,1,1
attack_bursty,120,32301203,54,153,7.2443,0.9935,1,1,1,1
attack_bursty,120,32301203,55,154,7.2538,0.9935,1,1,1,1
attack_bursty,120,32301203,56,155,7.2632,0.9935,1,1,1,1
attack_bursty,120,32301203,57,156,7.2726,0.9936,1,1,1,1
attack_bursty,120,32301203,58,156,7.2726,0.9936,1,1,1,1
attack_bursty,120,32301203,59,156,7.2726,0.9936,1,1,1,1
attack_bursty,120,32301203,60,156,7.2726,0.9936,1,1,1,1
attack_bursty,120,32301203,61,157,7.2819,0.9936,1,1,1,1
attack_bursty,120,32301203,62,156,7.2726,0.9936,1,1,1,1
attack_bursty,120,32301203,63,155,7.2632,0.9935,1,1,1,1
attack_bursty,120,32301203,64,154,7.2538,0.9935,1,1,1,1
attack_bursty,120,32301203,65,154,7.2538,0.9935,1,1,1,1
attack_bursty,120,32301203,66,154,7.2538,0.9935,1,1,1,1
attack_bursty,120,32301203,67,155,7.2632,0.9935,1,1,1,1
attack_bursty,120,32301203,68,154,7.2538,0.9935,1,1,1,1
attack_bursty,120,32301203,69,155,7.2632,0.9935,1,1,1,1
attack_bursty,120,32301203,70,156,7.2726,0.9936,1,1,1,1
attack_bursty,120,32301203,71,157,7.2819,0.9936,1,1,1,1
attack_bursty,120,32301203,72,157,7.2819,0.9936,1,1,1,1
attack_bursty,120,32301203,73,151,7.2252,0.9934,1,1,1,1
attack_bursty,120,32301203,74,152,7.2348,0.9934,1,1,1,1
attack_bursty,120,32301203,75,150,7.2155,0.9933,1,1,1,1
attack_bursty,120,32301203,76,151,7.2252,0.9934,1,1,1,1
attack_bursty,120,32301203,77,152,7.2348,0.9934,1,1,1,1
attack_bursty,120,32301203,78,153,7.2443,0.9935,1,1,1,1
attack_bursty,120,32301203,79,154,7.2538,0.9935,1,1,1,1
attack_bursty,120,32301203,80,155,7.2632,0.9935,1,1,1,1
attack_bursty,120,32301203,81,152,7.2348,0.9934,1,1,1,1
attack_bursty,120,32301203,82,153,7.2443,0.9935,1,1,1,1
attack_bursty,120,32301203,83,153,7.2443,0.9935,1,1,1,1
attack_bursty,120,32301203,84,153,7.2312,0.9869,1,1,1,1
attack_bursty,120,32301203,85,154,7.2408,0.9870,1,1,1,1
attack_bursty,120,32301203,86,155,7.2503,0.9871,1,1,1,1
attack_bursty,120,32301203,87,156,7.2598,0.9872,1,1,1,1
attack_bursty,120,32301203,88,157,7.2691,0.9873,1,1,1,1
attack_bursty,120,32301203,89,158,7.2785,0.9873,1,1,1,1
attack_bursty,120,32301203,90,158,7.2785,0.9873,1,1,1,1
attack_bursty,120,32301203,91,158,7.2785,0.9873,1,1,1,1
attack_bursty,120,32301203,92,159,7.2877,0.9874,1,1,1,1
attack_bursty,120,32301203,93,160,7.2969,0.9875,1,1,1,1
attack_bursty,120,32301203,94,161,7.3061,0.9876,1,1,1,1
attack_bursty,120,32301203,95,162,7.3152,0.9877,1,1,1,1
attack_bursty,120,32301203,96,163,7.3242,0.9877,1,1,1,1
attack_bursty,120,32301203,97,163,7.3242,0.9877,1,1,1,1
attack_bursty,120,32301203,98,163,7.3242,0.9877,1,1,1,1
attack_bursty,120,32301203,99,164,7.3332,0.9878,1,1,1,1
attack_bursty,120,32301203,100,165,7.3421,0.9879,1,1,1,1
attack_bursty,120,32301203,101,166,7.3509,0.9880,1,1,1,1
attack_bursty,120,32301203,102,165,7.3421,0.9879,1,1,1,1
attack_bursty,120,32301203,103,163,7.3242,0.9877,1,1,1,1
attack_bursty,120,32301203,104,161,7.3061,0.9876,1,1,1,1
attack_bursty,120,32301203,105,162,7.3152,0.9877,1,1,1,1
attack_bursty,120,32301203,106,162,7.3152,0.9877,1,1,1,1
attack_bursty,120,32301203,107,161,7.3061,0.9876,1,1,1,1
attack_bursty,120,32301203,108,162,7.3152,0.9877,1,1,1,1
attack_bursty,120,32301203,109,163,7.3242,0.9877,1,1,1,1
attack_bursty,120,32301203,110,164,7.3332,0.9878,1,1,1,1
attack_bursty,120,32301203,111,165,7.3421,0.9879,1,1,1,1
attack_bursty,120,32301203,112,166,7.3509,0.9880,1,1,1,1
attack_bursty,120,32301203,113,165,7.3421,0.9879,1,1,1,1
attack_bursty,120,32301203,114,164,7.3332,0.9878,1,1,1,1
attack_bursty,120,32301203,115,162,7.3152,0.9877,1,1,1,1
attack_bursty,120,32301203,116,161,7.3061,0.9876,1,1,1,1
attack_bursty,120,32301203,117,162,7.3152,0.9877,1,1,1,1
attack_bursty,120,32301203,118,162,7.3152,0.9877,1,1,1,1
attack_bursty,120,32301203,119,163,7.3242,0.9877,1,1,1,1
attack_bursty,120,32301203,120,163,7.3242,0.9877,1,1,1,1
attack_bursty,120,32301203,121,163,7.3242,0.9877,1,1,1,1
attack_bursty,120,32301203,122,162,7.3152,0.9877,1,1,1,1
attack_bursty,120,32301203,123,162,7.3152,0.9877,1,1,1,1
attack_bursty,120,32301203,124,161,7.3061,0.9876,1,1,1,1
attack_bursty,120,32301203,125,162,7.3152,0.9877,1,1,1,1
attack_bursty,120,32301203,126,161,7.3061,0.9876,1,1,1,1
attack_bursty,120,32301203,127,158,7.2785,0.9873,1,1,1,1
attack_bursty,120,32301203,128,159,7.2877,0.9874,1,1,1,1
attack_bursty,120,32301203,129,160,7.2969,0.9875,1,1,1,1
attack_bursty,120,32301203,130,156,7.2598,0.9872,1,1,1,1
attack_bursty,120,32301203,131,157,7.2691,0.9873,1,1,1,1
attack_bursty,120,32301203,132,158,7.2785,0.9873,1,1,1,1
attack_bursty,120,32301203,133,159,7.2877,0.9874,1,1,1,1
attack_bursty,120,32301203,134,159,7.2877,0.9874,1,1,1,1
attack_bursty,120,32301203,135,159,7.2877,0.9874,1,1,1,1
attack_bursty,120,32301203,136,159,7.2877,0.9874,1,1,1,1
attack_bursty,120,32301203,137,159,7.2877,0.9874,1,1,1,1
attack_bursty,120,32301203,138,160,7.2969,0.9875,1,1,1,1
attack_bursty,120,32301203,139,158,7.2785,0.9873,1,1,1,1
attack_bursty,120,32301203,140,159,7.2877,0.9874,1,1,1,1
attack_bursty,120,32301203,141,157,7.2691,0.9873,1,1,1,1
attack_bursty,120,32301203,142,155,7.2503,0.9871,1,1,1,1
attack_bursty,120,32301203,143,155,7.2503,0.9871,1,1,1,1
attack_bursty,120,32301203,144,154,7.2408,0.9870,1,1,1,1
attack_bursty,120,32301203,145,154,7.2408,0.9870,1,1,1,1
attack_bursty,120,32301203,146,153,7.2312,0.9869,1,1,1,1
attack_bursty,120,32301203,147,153,7.2312,0.9869,1,1,1,1
attack_bursty,120,32301203,148,151,7.2119,0.9868,1,1,1,1
attack_bursty,120,32301203,149,152,7.2216,0.9868,1,1,1,1
attack_fixed,24,22690910,0,19,-0.0000,0.0526,0,0,0,0
attack_fixed,24,22690910,1,18,-0.0000,0.0556,0,0,0,0
attack_fixed,24,22690910,2,19,-0.0000,0.0526,0,0,0,0
attack_fixed,24,22690910,3,20,-0.0000,0.0500,0,0,0,0
attack_fixed,24,22690910,4,20,-0.0000,0.0500,0,0,0,0
attack_fixed,24,22690910,5,19,-0.0000,0.0526,0,0,0,0
attack_fixed,24,22690910,6,20,-0.0000,0.0500,0,0,0,0
attack_fixed,24,22690910,7,21,-0.0000,0.0476,0,0,0,0
attack_fixed,24,22690910,8,22,-0.0000,0.0455,0,0,0,0
attack_fixed,24,22690910,9,22,-0.0000,0.0455,0,0,0,0
attack_fixed,24,22690910,10,22,-0.0000,0.0455,0,0,0,0
attack_fixed,24,22690910,11,23,-0.0000,0.0435,0,0,0,0
attack_fixed,24,22690910,12,21,-0.0000,0.0476,0,0,0,0
attack_fixed,24,22690910,13,22,-0.0000,0.0455,0,0,0,0
attack_fixed,24,22690910,14,22,-0.0000,0.0455,0,0,0,0
attack_fixed,24,22690910,15,23,-0.0000,0.0435,0,0,0,0
attack_fixed,24,22690910,16,23,-0.0000,0.0435,0,0,0,0
attack_fixed,24,22690910,17,23,-0.0000,0.0435,0,0,0,0
attack_fixed,24,22690910,18,24,-0.0000,0.0417,0,1,0,0
attack_fixed,24,22690910,19,23,-0.0000,0.0435,0,0,0,0
attack_fixed,24,22690910,20,23,-0.0000,0.0435,0,0,0,0
attack_fixed,24,22690910,21,23,-0.0000,0.0435,0,0,0,0
attack_fixed,24,22690910,22,24,-0.0000,0.0417,0,1,0,0
attack_fixed,24,22690910,23,25,-0.0000,0.0400,0,1,0,0
attack_fixed,24,22690910,24,26,-0.0000,0.0385,0,1,0,0
attack_fixed,24,22690910,25,27,-0.0000,0.0370,0,1,0,0
attack_fixed,24,22690910,26,27,-0.0000,0.0370,0,1,0,0
attack_fixed,24,22690910,27,28,-0.0000,0.0357,0,1,0,0
attack_fixed,24,22690910,28,29,-0.0000,0.0345,0,1,0,0
attack_fixed,24,22690910,29,29,-0.0000,0.0345,0,1,0,0
attack_fixed,24,22690910,30,30,-0.0000,0.0333,0,1,0,0
attack_fixed,24,22690910,31,31,-0.0000,0.0323,0,1,0,0
attack_fixed,24,22690910,32,31,-0.0000,0.0323,0,1,0,0
attack_fixed,24,22690910,33,30,-0.0000,0.0333,0,1,0,0
attack_fixed,24,22690910,34,30,-0.0000,0.0333,0,1,0,0
attack_fixed,24,22690910,35,31,-0.0000,0.0323,0,1,0,0
attack_fixed,24,22690910,36,30,-0.0000,0.0333,0,1,0,0
attack_fixed,24,22690910,37,31,-0.0000,0.0323,0,1,0,0
attack_fixed,24,22690910,38,30,-0.0000,0.0333,0,1,0,0
attack_fixed,24,22690910,39,31,-0.0000,0.0323,0,1,0,0
attack_fixed,24,22690910,40,31,-0.0000,0.0323,0,1,0,0
attack_fixed,24,22690910,41,30,-0.0000,0.0333,0,1,0,0
attack_fixed,24,22690910,42,30,-0.0000,0.0333,0,1,0,0
attack_fixed,24,22690910,43,30,-0.0000,0.0333,0,1,0,0
attack_fixed,24,22690910,44,29,0.2164,0.0690,0,1,0,0
attack_fixed,24,22690910,45,30,0.2108,0.0667,0,1,0,0
attack_fixed,24,22690910,46,31,0.2056,0.0645,0,1,0,0
attack_fixed,24,22690910,47,31,0.2056,0.0645,0,1,0,0
attack_fixed,24,22690910,48,30,0.2108,0.0667,0,1,0,0
attack_fixed,24,22690910,49,31,0.2056,0.0645,0,1,0,0
attack_fixed,24,22690910,50,32,0.2006,0.0625,0,1,0,0
attack_fixed,24,22690910,51,33,0.1959,0.0606,0,1,0,0
attack_fixed,24,22690910,52,34,0.1914,0.0588,0,1,0,0
attack_fixed,24,22690910,53,34,0.1914,0.0588,0,1,0,0
attack_fixed,24,22690910,54,34,0.1914,0.0588,0,1,0,0
attack_fixed,24,22690910,55,35,0.1872,0.0571,0,1,0,0
attack_fixed,24,22690910,56,33,0.1959,0.0606,0,1,0,0
attack_fixed,24,22690910,57,31,0.2056,0.0645,0,1,0,0
attack_fixed,24,22690910,58,30,0.2108,0.0667,0,1,0,0
attack_fixed,24,22690910,59,26,0.2352,0.0769,0,1,0,0
attack_fixed,24,22690910,60,27,0.2285,0.0741,0,1,0,0
attack_fixed,24,22690910,61,25,0.2423,0.0800,0,1,0,0
attack_fixed,24,22690910,62,26,0.2352,0.0769,0,1,0,0
attack_fixed,24,22690910,63,27,0.2285,0.0741,0,1,0,0
attack_fixed,24,22690910,64,25,0.2423,0.0800,0,1,0,0
attack_fixed,24,22690910,65,26,0.2352,0.0769,0,1,0,0
attack_fixed,24,22690910,66,26,0.4682,0.1154,0,1,0,0
attack_fixed,24,22690910,67,25,0.4822,0.1200,0,1,0,0
attack_fixed,24,22690910,68,23,0.5132,0.1304,0,0,0,0
attack_fixed,24,22690910,69,18,0.6144,0.1667,0,0,0,0
attack_fixed,24,22690910,70,19,0.5907,0.1579,0,0,0,0
attack_fixed,24,22690910,71,17,0.6402,0.1765,0,0,0,0
attack_fixed,24,22690910,72,17,0.6402,0.1765,0,0,0,0
attack_fixed,24,22690910,73,18,0.6144,0.1667,0,0,0,0
attack_fixed,24,22690910,74,19,0.5907,0.1579,0,0,0,0
attack_fixed,24,22690910,75,20,0.5690,0.1500,0,0,0,0
attack_fixed,24,22690910,76,21,0.5490,0.1429,0,0,0,0
attack_fixed,24,22690910,77,22,0.5304,0.1364,0,0,0,0
attack_fixed,24,22690910,78,21,0.5490,0.1429,0,0,0,0
attack_fixed,24,22690910,79,21,0.5490,0.1429,0,0,0,0
attack_fixed,24,22690910,80,22,0.5304,0.1364,0,0,0,0
attack_fixed,24,22690910,81,23,0.5132,0.1304,0,0,0,0
attack_fixed,24,22690910,82,24,0.4972,0.1250,0,1,0,0
attack_fixed,24,22690910,83,25,0.4822,0.1200,0,1,0,0
attack_fixed,24,22690910,84,26,0.4682,0.1154,0,1,0,0
attack_fixed,24,22690910,85,27,0.4550,0.1111,0,1,0,0
attack_fixed,24,22690910,86,26,0.4682,0.1154,0,1,0,0
attack_fixed,24,22690910,87,27,0.4550,0.1111,0,1,0,0
attack_fixed,24,22690910,88,28,0.4427,0.1071,0,1,0,0
attack_fixed,24,22690910,89,29,0.4310,0.1034,0,1,0,0
attack_fixed,24,22690910,90,30,0.4200,0.1000,0,1,0,0
attack_fixed,24,22690910,91,31,0.4096,0.0968,0,1,0,0
attack_fixed,24,22690910,92,32,0.3998,0.0938,0,1,0,0
attack_fixed,24,22690910,93,30,0.4200,0.1000,0,1,0,0
attack_fixed,24,22690910,94,28,0.2223,0.0714,0,1,0,0
attack_fixed,24,22690910,95,29,0.2164,0.0690,0,1,0,0
attack_fixed,24,22690910,96,30,0.2108,0.0667,0,1,0,0
attack_fixed,24,22690910,97,31,0.2056,0.0645,0,1,0,0
attack_fixed,24,22690910,98,31,0.2056,0.0645,0,1,0,0
attack_fixed,24,22690910,99,31,-0.0000,0.0323,0,1,0,0
attack_fixed,24,22690910,100,32,-0.0000,0.0312,0,1,0,0
attack_fixed,24,22690910,101,33,-0.0000,0.0303,0,1,0,0
attack_fixed,24,22690910,102,34,-0.0000,0.0294,0,1,0,0
attack_fixed,24,22690910,103,35,-0.0000,0.0286,0,1,0,0
attack_fixed,24,22690910,104,36,-0.0000,0.0278,0,1,0,0
attack_fixed,24,22690910,105,37,-0.0000,0.0270,0,1,0,0
attack_fixed,24,22690910,106,38,-0.0000,0.0263,0,1,0,0
attack_fixed,24,22690910,107,39,0.1720,0.0513,0,1,0,0
attack_fixed,24,22690910,108,38,0.1756,0.0526,0,1,0,0
attack_fixed,24,22690910,109,38,0.1756,0.0526,0,1,0,0
attack_fixed,24,22690910,110,39,0.1720,0.0513,0,1,0,0
attack_fixed,24,22690910,111,39,0.3431,0.0769,0,1,0,0
attack_fixed,24,22690910,112,37,0.3574,0.0811,0,1,0,0
attack_fixed,24,22690910,113,36,0.3651,0.0833,0,1,0,0
attack_fixed,24,22690910,114,34,0.3816,0.0882,0,1,0,0
attack_fixed,24,22690910,115,35,0.3731,0.0857,0,1,0,0
attack_fixed,24,22690910,116,36,0.5459,0.1111,0,1,0,0
attack_fixed,24,22690910,117,34,0.7579,0.1471,0,1,0,0
attack_fixed,24,22690910,118,34,0.7579,0.1471,0,1,0,0
attack_fixed,24,22690910,119,34,0.7579,0.1471,0,1,0,0
attack_fixed,24,22690910,120,28,0.8774,0.1786,0,1,0,0
attack_fixed,24,22690910,121,28,0.8774,0.1786,0,1,0,0
attack_fixed,24,22690910,122,29,0.8547,0.1724,0,1,0,0
attack_fixed,24,22690910,123,26,0.9271,0.1923,0,1,0,0
attack_fixed,24,22690910,124,27,0.9015,0.1852,0,1,0,0
attack_fixed,24,22690910,125,28,0.8774,0.1786,0,1,0,0
attack_fixed,24,22690910,126,28,0.8774,0.1786,0,1,0,0
attack_fixed,24,22690910,127,27,0.9015,0.1852,0,1,0,0
attack_fixed,24,22690910,128,27,1.1213,0.2222,0,1,0,0
attack_fixed,24,22690910,129,23,1.5024,0.3043,0,0,0,0
attack_fixed,24,22690910,130,23,1.2601,0.2609,0,0,0,0
attack_fixed,24,22690910,131,22,1.3009,0.2727,0,0,0,0
attack_fixed,24,22690910,132,21,1.0834,0.2381,0,0,0,0
attack_fixed,24,22690910,133,22,1.0477,0.2273,0,0,0,0
attack_fixed,24,22690910,134,21,1.0834,0.2381,0,0,0,0
attack_fixed,24,22690910,135,22,1.0477,0.2273,0,0,0,0
attack_fixed,24,22690910,136,23,1.0144,0.2174,0,0,0,0
attack_fixed,24,22690910,137,24,0.9834,0.2083,0,1,0,0
attack_fixed,24,22690910,138,22,0.7908,0.1818,0,0,0,0
attack_fixed,24,22690910,139,21,0.5490,0.1429,0,0,0,0
attack_fixed,24,22690910,140,22,0.5304,0.1364,0,0,0,0
attack_fixed,24,22690910,141,23,0.7654,0.1739,0,0,0,0
attack_fixed,24,22690910,142,24,0.9834,0.2083,0,1,0,0
attack_fixed,24,22690910,143,24,0.9834,0.2083,0,1,0,0
attack_fixed,24,22690910,144,25,0.9543,0.2000,0,1,0,0
attack_fixed,24,22690910,145,26,0.9271,0.1923,0,1,0,0
attack_fixed,24,22690910,146,26,0.9271,0.1923,0,1,0,0
attack_fixed,24,22690910,147,26,0.9271,0.1923,0,1,0,0
attack_fixed,24,22690910,148,26,1.1528,0.2308,0,1,0,0
attack_fixed,24,22690910,149,27,1.1213,0.2222,0,1,0,0
attack_sweep,60,26270993,0,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26270993,1,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26270993,2,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26270993,3,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26270993,4,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26270993,5,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26270993,6,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26270993,7,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26270993,8,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26270993,9,57,5.8329,1.0000,1,1,1,1
attack_sweep,60,26270993,10,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26270993,11,57,5.8329,1.0000,1,1,1,1
attack_sweep,60,26270993,12,58,5.8580,1.0000,1,1,1,1
attack_sweep,60,26270993,13,59,5.8826,1.0000,1,1,1,1
attack_sweep,60,26270993,14,60,5.9069,1.0000,1,1,1,1
attack_sweep,60,26270993,15,61,5.9307,1.0000,1,1,1,1
attack_sweep,60,26270993,16,61,5.9307,1.0000,1,1,1,1
attack_sweep,60,26270993,17,62,5.9542,1.0000,1,1,1,1
attack_sweep,60,26270993,18,59,5.8826,1.0000,1,1,1,1
attack_sweep,60,26270993,19,57,5.8329,1.0000,1,1,1,1
attack_sweep,60,26270993,20,58,5.8580,1.0000,1,1,1,1
attack_sweep,60,26270993,21,58,5.8580,1.0000,1,1,1,1
attack_sweep,60,26270993,22,59,5.8826,1.0000,1,1,1,1
attack_sweep,60,26270993,23,60,5.9069,1.0000,1,1,1,1
attack_sweep,60,26270993,24,61,5.9307,1.0000,1,1,1,1
attack_sweep,60,26270993,25,61,5.9307,1.0000,1,1,1,1
attack_sweep,60,26270993,26,61,5.9307,1.0000,1,1,1,1
attack_sweep,60,26270993,27,62,5.9542,1.0000,1,1,1,1
attack_sweep,60,26270993,28,63,5.9773,1.0000,1,1,1,1
attack_sweep,60,26270993,29,63,5.9773,1.0000,1,1,1,1
attack_sweep,60,26270993,30,62,5.9542,1.0000,1,1,1,1
attack_sweep,60,26270993,31,63,5.9773,1.0000,1,1,1,1
attack_sweep,60,26270993,32,59,5.8826,1.0000,1,1,1,1
attack_sweep,60,26270993,33,59,5.8826,1.0000,1,1,1,1
attack_sweep,60,26270993,34,58,5.8580,1.0000,1,1,1,1
attack_sweep,60,26270993,35,57,5.8329,1.0000,1,1,1,1
attack_sweep,60,26270993,36,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26270993,37,53,5.7279,1.0000,1,1,1,1
attack_sweep,60,26270993,38,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26270993,39,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26270993,40,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26270993,41,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26270993,42,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26270993,43,53,5.7279,1.0000,1,1,1,1
attack_sweep,60,26270993,44,53,5.7279,1.0000,1,1,1,1
attack_sweep,60,26270993,45,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26270993,46,53,5.7279,1.0000,1,1,1,1
attack_sweep,60,26270993,47,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26270993,48,53,5.7279,1.0000,1,1,1,1
attack_sweep,60,26270993,49,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26270993,50,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26270993,51,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26270993,52,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26270993,53,57,5.8329,1.0000,1,1,1,1
attack_sweep,60,26270993,54,57,5.8329,1.0000,1,1,1,1
attack_sweep,60,26270993,55,58,5.8580,1.0000,1,1,1,1
attack_sweep,60,26270993,56,58,5.8580,1.0000,1,1,1,1
attack_sweep,60,26270993,57,58,5.8580,1.0000,1,1,1,1
attack_sweep,60,26270993,58,59,5.8826,1.0000,1,1,1,1
attack_sweep,60,26270993,59,59,5.8826,1.0000,1,1,1,1
attack_sweep,60,26270993,60,59,5.8826,1.0000,1,1,1,1
attack_sweep,60,26270993,61,60,5.9069,1.0000,1,1,1,1
attack_sweep,60,26270993,62,61,5.9307,1.0000,1,1,1,1
attack_sweep,60,26270993,63,62,5.9542,1.0000,1,1,1,1
attack_sweep,60,26270993,64,61,5.9307,1.0000,1,1,1,1
attack_sweep,60,26270993,65,60,5.9069,1.0000,1,1,1,1
attack_sweep,60,26270993,66,61,5.9307,1.0000,1,1,1,1
attack_sweep,60,26270993,67,62,5.9542,1.0000,1,1,1,1
attack_sweep,60,26270993,68,63,5.9773,1.0000,1,1,1,1
attack_sweep,60,26270993,69,64,6.0000,1.0000,1,1,1,1
attack_sweep,60,26270993,70,63,5.9773,1.0000,1,1,1,1
attack_sweep,60,26270993,71,64,6.0000,1.0000,1,1,1,1
attack_sweep,60,26270993,72,64,6.0000,1.0000,1,1,1,1
attack_sweep,60,26270993,73,65,6.0224,1.0000,1,1,1,1
attack_sweep,60,26270993,74,64,6.0000,1.0000,1,1,1,1
attack_sweep,60,26270993,75,65,6.0224,1.0000,1,1,1,1
attack_sweep,60,26270993,76,64,6.0000,1.0000,1,1,1,1
attack_sweep,60,26270993,77,65,6.0224,1.0000,1,1,1,1
attack_sweep,60,26270993,78,66,6.0444,1.0000,1,1,1,1
